,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Fwd Packet Length Max, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, Average Packet Size, Avg Bwd Segment Size, min_seg_size_forward
173162,47930,514,443,860,48658,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173163,47939,514,443,861,50370,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,32
173164,47957,515,80,859,59310,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173165,47959,515,443,860,58962,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173166,47960,515,443,860,58964,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173167,47961,515,443,860,59068,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173168,48087,527,443,860,36564,6,43,38,12.66666667,6,6,6.0,0.0,0,38,8.8,16.52876281,273.2,0,1,0,0,11.0,6.0,32
173169,48088,527,443,860,36570,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173170,48219,543,443,860,59462,6,43,303,82.0,6,6,6.0,0.0,0,303,73.7,122.7690243,15072.23333,0,1,0,0,81.88888889,6.0,32
173171,48220,543,443,860,59464,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173172,48357,570,443,860,44754,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173173,48359,571,443,858,58248,6,43,38,16.66666667,6,6,6.0,0.0,6,38,12.4,14.31083506,204.8,0,1,0,0,15.5,6.0,20
173174,48420,582,443,860,36608,6,43,31,18.5,0,0,0.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,34.0,0.0,20
173175,48418,582,443,860,36480,6,43,31,18.5,0,0,0.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,34.0,0.0,20
173176,48460,583,443,860,39808,6,43,216,123.5,0,0,0.0,0.0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,0,231.5,0.0,20
173177,48459,583,443,860,39804,6,43,31,18.5,0,0,0.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,34.0,0.0,20
173178,48458,583,443,860,39728,6,43,31,18.5,0,0,0.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,34.0,0.0,20
173179,49107,619,443,860,45792,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173180,49109,619,443,860,45796,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173181,49108,619,443,860,45794,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173182,49110,619,443,860,45798,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173183,49112,619,443,860,45802,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173184,49111,619,443,860,45800,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173185,49149,627,80,861,44773,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173186,49151,627,80,861,44775,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173187,49150,627,80,861,44774,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173188,49173,634,443,860,51218,6,43,31,15.5,0,0,0.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,31.0,0.0,32
173189,49171,634,443,860,51214,6,43,31,15.5,0,0,0.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,31.0,0.0,32
173190,49174,634,443,860,51220,6,43,31,15.5,0,0,0.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,31.0,0.0,32
173191,49172,634,443,860,51216,6,43,31,15.5,6,6,6.0,0.0,0,31,17.0,16.35033129,267.3333333,0,1,0,0,22.66666667,6.0,32
173192,49192,636,443,860,52864,6,43,31,15.5,0,0,0.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,31.0,0.0,32
173193,49191,636,443,860,52862,6,43,31,15.5,0,0,0.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,31.0,0.0,32
173194,49189,636,443,860,52858,6,43,31,15.5,6,6,6.0,0.0,0,31,17.0,16.35033129,267.3333333,0,1,0,0,22.66666667,6.0,32
173195,49362,667,443,860,40196,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,32
173196,49361,667,443,860,40194,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173197,49457,685,443,859,59343,6,43,6,6.0,0,0,0.0,0.0,6,6,6.0,0.0,0.0,0,1,0,0,9.0,0.0,20
173198,49458,685,443,859,59381,6,43,53,21.66666667,0,0,0.0,0.0,6,53,17.75,23.5,552.25,0,1,0,0,23.66666667,0.0,20
173199,49459,685,443,859,59383,6,43,53,21.66666667,6,6,6.0,0.0,6,53,13.83333333,19.18766965,368.1666667,0,1,0,0,16.6,6.0,20
173200,49459,685,443,859,59383,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,0,8.0,6.0,20
173201,51916,694,41698,2,443,6,43,0,0.0,6,6,6.0,0.0,0,6,2.0,3.464101615,12.0,1,0,0,1,3.0,6.0,40
173202,51917,694,41702,2,443,6,43,0,0.0,6,6,6.0,0.0,0,6,2.0,3.464101615,12.0,1,0,0,1,3.0,6.0,40
173203,51918,694,41706,2,443,6,43,0,0.0,6,6,6.0,0.0,0,6,2.0,3.464101615,12.0,1,0,0,1,3.0,6.0,40
173204,51919,694,41728,2,443,6,43,0,0.0,6,6,6.0,0.0,0,6,2.0,3.464101615,12.0,1,0,0,1,3.0,6.0,40
173205,52086,694,42460,244,80,6,43,777,195.375,209,0,63.0,99.41998458,0,777,125.25,259.6835253,67435.53333,1,0,0,0,133.6,63.0,20
173206,52095,694,42482,244,80,6,43,741,127.5,209,0,38.83333333,83.39884092,0,741,76.76923077,207.4516626,43036.19231,1,0,0,1,83.16666667,38.83333333,20
173207,52094,694,42480,244,80,6,43,721,124.1666667,208,0,38.66666667,82.99076254,0,721,75.15384615,202.0659324,40830.64103,1,0,0,1,81.41666667,38.66666667,20
173208,52093,694,42476,244,80,6,43,751,129.1666667,208,0,38.66666667,82.99076254,0,751,77.46153846,210.0692804,44129.10256,1,0,0,1,83.91666667,38.66666667,20
173209,52088,694,42466,244,80,6,43,671,214.7777778,209,0,80.75,104.8437613,0,671,143.2777778,238.767868,57010.09477,1,0,0,0,151.7058824,80.75,20
173210,52090,694,42470,244,80,6,43,633,210.0,209,0,80.75,104.8437613,0,633,140.8888889,233.3729378,54462.9281,1,0,0,0,149.1764706,80.75,20
173211,52089,694,42468,244,80,6,43,644,255.0,208,0,95.11111111,107.1126095,0,644,170.3,249.3803056,62190.53684,1,0,0,0,179.2631579,95.11111111,20
173212,52092,694,42474,244,80,6,43,666,260.4,209,0,95.0,106.9824752,0,666,172.95,254.7571547,64901.20789,1,0,0,0,182.0526316,95.0,20
173213,52087,694,42464,244,80,6,43,649,255.2,209,0,95.11111111,107.1137765,0,649,170.4,249.6360298,62318.14737,1,0,0,0,179.3684211,95.11111111,20
173214,52091,694,42472,244,80,6,43,641,209.4444444,209,0,81.0,105.1869085,0,641,140.7222222,232.8311192,54210.33007,1,0,0,0,149.0,81.0,20
173215,52085,694,42456,244,80,6,43,795,60.5,1550,0,1183.975,567.2785454,0,1550,614.5555556,704.0843877,495734.825,1,0,0,1,622.2375,1183.975,20
173216,52086,694,42460,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173217,52091,694,42472,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173218,52087,694,42464,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173219,52093,694,42476,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173220,52095,694,42482,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173221,52089,694,42468,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173222,52090,694,42470,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173223,52092,694,42474,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173224,52094,694,42480,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173225,52088,694,42466,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173226,52085,694,42456,244,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173227,52178,694,49512,245,80,6,43,607,230.625,246,0,107.7142857,128.7487402,0,607,162.4375,239.9986024,57599.32917,1,0,0,0,173.2666667,107.7142857,20
173228,52177,694,49510,245,80,6,43,607,255.9166667,246,0,125.0,126.7149031,0,607,187.8695652,246.0078166,60519.84585,1,0,0,0,196.4090909,125.0,20
173229,52180,694,49516,245,80,6,43,607,245.8,246,0,111.6666667,126.7428499,0,607,173.15,242.2582952,58689.08158,1,0,0,0,182.2631579,111.6666667,20
173230,52176,694,49508,245,80,6,43,607,245.8,246,0,111.6666667,126.7428499,0,607,173.15,242.2582952,58689.08158,1,0,0,0,182.2631579,111.6666667,20
173231,52179,694,49514,245,80,6,43,607,272.4444444,246,0,124.875,128.70169,0,607,191.7222222,248.8805065,61941.50654,1,0,0,0,203.0,124.875,20
173232,52181,694,49544,245,80,6,43,607,205.6666667,246,0,95.0,124.5047331,0,607,145.0555556,231.0458249,53382.1732,1,0,0,0,153.5882353,95.0,20
173233,52178,694,49512,245,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173234,52180,694,49516,245,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173235,52177,694,49510,245,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173236,52176,694,49508,245,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173237,52179,694,49514,245,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173238,52181,694,49544,245,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173239,52210,694,59532,246,80,6,43,6,4.0,0,0,0.0,0.0,0,6,2.4,3.286335345,10.8,1,0,0,0,3.0,0.0,20
173240,52211,694,59534,246,80,6,43,1757,515.6666667,2083,0,424.3333333,831.464892,0,2083,433.8461538,759.2237095,576420.641,1,0,0,1,470.0,424.3333333,20
173241,52211,694,59534,246,80,6,43,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,0.0,0,1,1,1,9.0,6.0,20
173242,52225,694,43274,257,80,6,43,685,228.3333333,340,0,85.0,170.0,0,685,128.125,254.5295029,64785.26786,1,0,0,1,146.4285714,85.0,32
173243,52225,694,43274,257,80,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,32
173244,52238,694,55790,258,80,6,43,683,170.75,340,0,85.0,170.0,0,683,113.6666667,241.3006424,58226.0,1,0,0,1,127.875,85.0,32
173245,52238,694,55790,258,80,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,32
173246,52252,694,49836,274,80,6,43,664,221.3333333,410,0,102.5,205.0,0,664,134.25,257.6851623,66401.64286,1,0,0,1,153.4285714,102.5,32
173247,52252,694,49836,274,80,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,32
173248,52255,694,50730,339,80,6,43,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,32
173249,168,694,123,360,123,17,43,48,48.0,48,48,48.0,0.0,48,48,48.0,0.0,0.0,0,0,0,1,72.0,48.0,32
173250,60294,694,137,864,137,17,43,50,50.0,0,0,0.0,0.0,50,50,50.0,0.0,0.0,0,0,0,0,53.84615385,0.0,32
173251,60348,694,123,865,123,17,43,48,48.0,48,48,48.0,0.0,48,48,48.0,0.0,0.0,0,0,0,1,60.0,48.0,20
173252,65479,694,62456,865,53,17,43,30,30.0,46,46,46.0,0.0,30,46,36.4,8.76356092,76.8,0,0,0,1,45.5,46.0,32
173253,64474,694,52204,865,53,17,43,30,30.0,103,103,103.0,0.0,30,103,59.2,39.9837467,1598.7,0,0,0,1,74.0,103.0,32
173254,60881,694,15250,865,53,17,43,39,39.0,97,97,97.0,0.0,39,97,62.2,31.76790834,1009.2,0,0,0,1,77.75,97.0,20
173255,62809,694,35024,865,53,17,43,32,32.0,48,48,48.0,0.0,32,48,38.4,8.76356092,76.8,0,0,0,1,48.0,48.0,40
173256,64229,694,49770,865,53,17,43,31,31.0,80,80,80.0,0.0,31,80,50.6,26.83840532,720.3,0,0,0,1,63.25,80.0,40
173257,62627,694,33047,865,53,17,43,35,35.0,84,84,84.0,0.0,35,84,54.6,26.83840532,720.3,0,0,0,1,68.25,84.0,40
173258,63532,694,42607,865,53,17,43,35,35.0,51,51,51.0,0.0,35,51,41.4,8.76356092,76.8,0,0,0,1,51.75,51.0,40
173259,63699,694,44375,865,53,17,43,36,36.0,85,85,85.0,0.0,36,85,55.6,26.83840532,720.3,0,0,0,1,69.5,85.0,20
173260,65066,694,58337,865,53,17,43,39,39.0,129,129,129.0,0.0,39,129,75.0,49.29503018,2430.0,0,0,0,1,93.75,129.0,20
173261,62432,694,31042,865,53,17,43,35,35.0,51,51,51.0,0.0,35,51,41.4,8.76356092,76.8,0,0,0,1,51.75,51.0,40
173262,65971,694,8580,865,53,17,43,32,32.0,48,48,48.0,0.0,32,48,38.4,8.76356092,76.8,0,0,0,1,48.0,48.0,32
173263,61044,694,16981,865,53,17,43,31,31.0,47,47,47.0,0.0,31,47,37.4,8.76356092,76.8,0,0,0,1,46.75,47.0,40
173264,65296,694,60628,865,53,17,43,32,32.0,48,48,48.0,0.0,32,48,38.4,8.76356092,76.8,0,0,0,1,48.0,48.0,40
173265,62798,694,34935,865,53,17,43,35,35.0,84,84,84.0,0.0,35,84,54.6,26.83840532,720.3,0,0,0,1,68.25,84.0,40
173266,63386,694,41043,865,53,17,43,34,34.0,56,56,56.0,0.0,34,56,42.8,12.04989627,145.2,0,0,0,1,53.5,56.0,20
173267,61726,694,2394,865,53,17,43,31,31.0,47,47,47.0,0.0,31,47,37.4,8.76356092,76.8,0,0,0,1,46.75,47.0,20
173268,62943,694,36441,865,53,17,43,35,35.0,84,84,84.0,0.0,35,84,54.6,26.83840532,720.3,0,0,0,1,68.25,84.0,20
173269,63401,694,41201,865,53,17,43,35,35.0,51,51,51.0,0.0,35,51,41.4,8.76356092,76.8,0,0,0,1,51.75,51.0,40
173270,60765,694,13962,865,53,17,43,32,32.0,48,48,48.0,0.0,32,48,38.4,8.76356092,76.8,0,0,0,1,48.0,48.0,40
173271,64731,694,54949,865,53,17,43,35,35.0,84,84,84.0,0.0,35,84,54.6,26.83840532,720.3,0,0,0,1,68.25,84.0,40
173272,64625,694,53736,865,53,17,43,31,31.0,97,97,97.0,0.0,31,97,57.4,36.1496888,1306.8,0,0,0,1,71.75,97.0,20
173273,62601,694,32816,865,53,17,43,32,32.0,48,48,48.0,0.0,32,48,38.4,8.76356092,76.8,0,0,0,1,48.0,48.0,20
173274,60438,694,10787,865,53,17,43,35,35.0,51,51,51.0,0.0,35,51,41.4,8.76356092,76.8,0,0,0,1,51.75,51.0,32
173275,65739,694,65148,865,53,17,43,32,32.0,81,81,81.0,0.0,32,81,51.6,26.83840532,720.3,0,0,0,1,64.5,81.0,20
173276,65405,694,61585,865,53,17,43,33,33.0,82,82,82.0,0.0,33,82,52.6,26.83840532,720.3,0,0,0,1,65.75,82.0,20
173277,64326,694,50702,865,53,17,43,35,35.0,51,51,51.0,0.0,35,51,41.4,8.76356092,76.8,0,0,0,1,51.75,51.0,20
173278,62612,694,32922,865,53,17,43,32,32.0,48,48,48.0,0.0,32,48,38.4,8.76356092,76.8,0,0,0,1,48.0,48.0,32
173279,60680,694,13245,865,53,17,43,32,32.0,48,48,48.0,0.0,32,48,38.4,8.76356092,76.8,0,0,0,1,48.0,48.0,40
173280,62605,694,32871,865,53,17,43,32,32.0,102,102,102.0,0.0,32,102,60.0,38.34057903,1470.0,0,0,0,1,75.0,102.0,20
173281,65793,694,6759,865,53,17,43,32,32.0,48,48,48.0,0.0,32,48,38.4,8.76356092,76.8,0,0,0,1,48.0,48.0,40
173282,60906,694,15518,865,53,17,43,32,32.0,70,70,70.0,0.0,32,70,47.2,20.81345719,433.2,0,0,0,1,59.0,70.0,20
173283,63710,694,44509,865,53,17,43,32,32.0,81,81,81.0,0.0,32,81,51.6,26.83840532,720.3,0,0,0,1,64.5,81.0,40
173284,60942,694,15912,865,53,17,43,35,35.0,51,51,51.0,0.0,35,51,41.4,8.76356092,76.8,0,0,0,1,51.75,51.0,20
173285,61518,694,21677,865,53,17,43,34,34.0,72,72,72.0,0.0,34,72,49.2,20.81345719,433.2,0,0,0,1,61.5,72.0,20
173286,65241,694,60129,865,53,17,43,33,33.0,49,49,49.0,0.0,33,49,39.4,8.76356092,76.8,0,0,0,1,49.25,49.0,20
173287,63719,694,44603,865,53,17,43,32,32.0,48,48,48.0,0.0,32,48,38.4,8.76356092,76.8,0,0,0,1,48.0,48.0,20
173288,62569,694,3252,865,53,17,43,31,31.0,65,65,65.0,0.0,31,65,44.6,18.62256696,346.8,0,0,0,1,55.75,65.0,20
173289,63323,694,40473,865,53,17,43,38,38.0,54,54,54.0,0.0,38,54,44.4,8.76356092,76.8,0,0,0,1,55.5,54.0,20
173290,60885,694,15310,865,53,17,43,31,31.0,80,80,80.0,0.0,31,80,50.6,26.83840532,720.3,0,0,0,1,63.25,80.0,20
173291,64604,694,53404,865,53,17,43,38,38.0,106,106,106.0,0.0,38,106,65.2,37.24513391,1387.2,0,0,0,1,81.5,106.0,20
173292,61057,694,1720,865,53,17,43,32,32.0,81,81,81.0,0.0,32,81,51.6,26.83840532,720.3,0,0,0,1,64.5,81.0,32
173293,64664,694,54274,865,53,17,43,35,35.0,51,51,51.0,0.0,35,51,41.4,8.76356092,76.8,0,0,0,1,51.75,51.0,40
173294,63278,694,40057,865,53,17,43,31,31.0,53,53,53.0,0.0,31,53,39.8,12.04989627,145.2,0,0,0,1,49.75,53.0,20
173295,64345,694,50897,865,53,17,43,35,35.0,51,51,51.0,0.0,35,51,41.4,8.76356092,76.8,0,0,0,1,51.75,51.0,40
173296,64170,694,4916,865,53,17,43,40,40.0,108,108,108.0,0.0,40,108,67.2,37.24513391,1387.2,0,0,0,1,84.0,108.0,20
173297,61526,694,21773,865,53,17,43,35,35.0,84,84,84.0,0.0,35,84,54.6,26.83840532,720.3,0,0,0,1,68.25,84.0,32
173298,63790,694,45295,865,53,17,43,35,35.0,84,84,84.0,0.0,35,84,54.6,26.83840532,720.3,0,0,0,1,68.25,84.0,40
173299,60675,694,13202,865,53,17,43,31,31.0,47,47,47.0,0.0,31,47,37.4,8.76356092,76.8,0,0,0,1,46.75,47.0,40
173300,62765,694,34557,865,53,17,43,36,36.0,52,52,52.0,0.0,36,52,42.4,8.76356092,76.8,0,0,0,1,53.0,52.0,20
173301,62914,694,36102,865,53,17,43,40,40.0,56,56,56.0,0.0,40,56,46.4,8.76356092,76.8,0,0,0,1,58.0,56.0,20
173302,63854,694,4589,865,53,17,43,35,35.0,84,84,84.0,0.0,35,84,54.6,26.83840532,720.3,0,0,0,1,68.25,84.0,20
173303,63605,694,43341,865,53,17,43,32,32.0,81,81,81.0,0.0,32,81,51.6,26.83840532,720.3,0,0,0,1,64.5,81.0,40
173304,64669,694,54316,865,53,17,43,35,35.0,51,51,51.0,0.0,35,51,41.4,8.76356092,76.8,0,0,0,1,51.75,51.0,32
173305,62401,694,3073,865,53,17,43,31,31.0,69,69,69.0,0.0,31,69,46.2,20.81345719,433.2,0,0,0,1,57.75,69.0,20
173306,62272,694,29417,865,53,17,43,32,32.0,81,81,81.0,0.0,32,81,51.6,26.83840532,720.3,0,0,0,1,64.5,81.0,32
173307,64279,694,50213,865,53,17,43,35,35.0,84,84,84.0,0.0,35,84,54.6,26.83840532,720.3,0,0,0,1,68.25,84.0,40
173308,63356,694,40827,865,53,17,43,32,32.0,129,129,129.0,0.0,32,129,70.8,53.12908808,2822.7,0,0,0,1,88.5,129.0,32
173309,65841,694,7318,865,53,17,43,32,32.0,102,102,102.0,0.0,32,102,60.0,38.34057903,1470.0,0,0,0,1,75.0,102.0,20
173310,63917,694,46511,865,53,17,43,32,32.0,102,102,102.0,0.0,32,102,60.0,38.34057903,1470.0,0,0,0,1,75.0,102.0,20
173311,61909,694,25840,865,53,17,43,32,32.0,102,102,102.0,0.0,32,102,60.0,38.34057903,1470.0,0,0,0,1,75.0,102.0,20
173312,63824,694,45613,865,53,17,43,32,32.0,129,129,129.0,0.0,32,129,70.8,53.12908808,2822.7,0,0,0,1,88.5,129.0,20
173313,65604,694,6373,865,53,17,43,32,32.0,102,102,102.0,0.0,32,102,60.0,38.34057903,1470.0,0,0,0,1,75.0,102.0,20
173314,63514,694,42420,865,53,17,43,32,32.0,102,102,102.0,0.0,32,102,60.0,38.34057903,1470.0,0,0,0,1,75.0,102.0,20
