,Label
173632,0
173633,0
173634,0
173635,0
173636,0
173637,0
173638,0
173639,0
173640,0
173641,0
173642,0
173643,0
173644,0
173645,0
173646,0
173647,0
173648,0
173649,0
173650,0
173651,0
173652,0
173653,0
173654,0
173655,0
173656,0
173657,0
173658,0
173659,0
173660,0
173661,0
173662,0
173663,0
173664,0
173665,0
173666,0
173667,0
173668,0
173669,0
173670,0
173671,0
173672,0
173673,0
173674,0
173675,0
173676,0
173677,0
173678,0
173679,0
173680,0
173681,0
173682,0
173683,0
173684,0
173685,0
173686,0
173687,0
173688,0
173689,0
173690,0
173691,0
173692,0
173693,0
173694,0
173695,0
173696,0
173697,0
173698,0
173699,0
173700,0
173701,0
173702,0
173703,0
173704,0
173705,0
173706,0
173707,0
173708,0
173709,0
173710,0
173711,0
173712,0
173713,0
173714,0
173715,0
173716,0
173717,0
173718,0
173719,0
173720,0
173721,0
173722,0
173723,0
173724,0
173725,0
173726,0
173727,0
173728,0
173729,0
173730,0
173731,0
173732,0
173733,0
173734,0
173735,0
173736,0
173737,0
173738,0
173739,0
173740,0
173741,0
173742,0
173743,0
173744,0
173745,0
173746,0
173747,0
173748,0
173749,0
173750,0
173751,0
173752,0
173753,0
173754,0
173755,0
173756,0
173757,0
173758,0
173759,0
173760,0
173761,0
173762,0
173763,0
173764,0
173765,0
173766,0
173767,0
173768,0
173769,0
173770,0
173771,0
173772,0
173773,0
173774,0
173775,0
173776,0
173777,0
173778,0
173779,0
173780,0
173781,0
173782,0
173783,0
173784,0
173785,0
173786,0
173787,0
173788,0
173789,0
173790,0
173791,0
173792,0
173793,0
173794,0
173795,0
173796,0
173797,0
173798,0
173799,0
173800,0
173801,0
173802,0
173803,0
173804,0
173805,0
173806,0
173807,0
173808,0
173809,0
173810,0
173811,0
173812,0
173813,0
173814,0
173815,0
173816,0
173817,0
173818,0
173819,0
173820,0
173821,0
173822,0
173823,0
173824,0
173825,0
173826,0
173827,0
173828,0
173829,0
173830,0
173831,0
173832,0
173833,0
173834,0
173835,0
173836,0
173837,0
173838,0
173839,0
173840,0
173841,0
173842,0
173843,0
173844,0
173845,0
173846,0
173847,0
173848,0
173849,0
173850,0
173851,0
173852,0
173853,0
173854,0
173855,0
173856,0
173857,0
173858,0
173859,0
173860,0
173861,0
173862,0
173863,0
173864,0
173865,0
173866,0
173867,0
173868,0
173869,0
173870,0
173871,0
173872,0
173873,0
173874,0
173875,0
173876,0
173877,0
173878,0
173879,0
173880,0
173881,0
173882,0
173883,0
173884,0
173885,0
173886,0
173887,0
173888,0
173889,0
173890,0
173891,0
173892,0
173893,0
173894,0
173895,0
173896,0
173897,0
173898,0
173899,0
173900,0
173901,0
173902,0
173903,0
173904,0
173905,0
173906,0
173907,0
173908,0
173909,0
173910,0
173911,0
173912,0
173913,0
173914,0
173915,0
173916,0
173917,0
173918,0
173919,0
173920,0
173921,0
173922,0
173923,0
173924,0
173925,0
173926,0
173927,0
173928,0
173929,0
173930,0
173931,0
173932,0
173933,0
173934,0
173935,0
173936,0
173937,0
173938,0
173939,0
173940,0
173941,0
173942,0
173943,0
173944,0
173945,0
173946,0
173947,0
173948,0
173949,0
173950,0
173951,0
173952,0
173953,0
173954,0
173955,0
173956,0
173957,0
173958,0
173959,0
173960,0
173961,0
173962,0
173963,0
173964,0
173965,0
173966,0
173967,0
173968,0
173969,0
173970,0
173971,0
173972,0
173973,0
173974,0
173975,0
173976,0
173977,0
173978,0
173979,0
173980,0
173981,0
173982,0
173983,0
173984,0
173985,0
173986,0
173987,0
173988,0
173989,0
173990,0
173991,0
173992,0
173993,0
173994,0
173995,0
173996,0
173997,0
173998,0
173999,0
174000,0
174001,0
174002,0
174003,0
174004,0
174005,0
174006,0
174007,0
174008,0
174009,0
174010,0
174011,0
174012,0
174013,0
174014,0
174015,0
174016,0
174017,0
174018,0
174019,0
174020,0
174021,0
174022,0
174023,0
174024,0
174025,0
174026,0
174027,0
174028,0
174029,0
174030,0
174031,0
174032,0
174033,0
174034,0
174035,0
174036,0
174037,0
174038,0
174039,0
174040,0
174041,0
174042,0
174043,0
174044,0
174045,0
174046,0
174047,0
174048,0
174049,0
174050,0
174051,0
174052,0
174053,0
174054,0
174055,0
174056,0
174057,0
174058,0
174059,0
174060,0
174061,0
174062,0
174063,0
174064,0
174065,0
174066,0
174067,0
174068,0
174069,0
174070,0
174071,0
174072,0
174073,0
174074,0
174075,0
174076,0
174077,0
174078,0
174079,0
174080,0
174081,0
174082,0
174083,0
174084,0
174085,0
174086,0
174087,0
174088,0
174089,0
174090,0
174091,0
174092,0
174093,0
174094,0
174095,0
174096,0
174097,0
174098,0
174099,0
174100,0
174101,0
174102,0
174103,0
174104,0
174105,0
174106,0
174107,0
174108,0
174109,0
174110,0
174111,0
174112,0
174113,0
174114,0
174115,0
174116,0
174117,0
174118,0
174119,0
174120,0
174121,0
174122,0
174123,0
174124,0
174125,0
174126,0
174127,0
174128,0
174129,0
174130,0
174131,0
174132,0
174133,0
174134,0
174135,0
174136,0
174137,0
174138,0
174139,0
174140,0
174141,0
174142,0
174143,0
174144,0
174145,0
174146,0
174147,0
174148,0
174149,0
174150,0
174151,0
174152,0
174153,0
174154,0
174155,0
174156,0
174157,0
174158,0
174159,0
174160,0
174161,0
174162,0
174163,0
174164,0
174165,0
174166,0
174167,0
174168,0
174169,0
174170,0
174171,0
174172,0
174173,0
174174,0
174175,0
174176,0
174177,0
174178,0
174179,0
174180,0
174181,0
174182,0
174183,0
174184,0
174185,0
174186,0
174187,0
174188,0
174189,0
174190,0
174191,0
174192,0
174193,0
174194,0
174195,0
174196,0
174197,0
174198,0
174199,0
174200,0
174201,0
174202,0
174203,0
174204,0
174205,0
174206,0
174207,0
174208,0
174209,0
174210,0
174211,0
174212,0
174213,0
174214,0
174215,0
174216,0
174217,0
174218,0
174219,0
174220,0
174221,0
174222,0
174223,0
174224,0
174225,0
174226,0
174227,0
174228,0
174229,0
174230,0
174231,0
174232,0
174233,0
174234,0
174235,0
174236,0
174237,0
174238,0
174239,0
174240,0
174241,0
174242,0
174243,0
174244,0
174245,0
174246,0
174247,0
174248,0
174249,0
174250,0
174251,0
174252,0
174253,0
174254,0
174255,0
174256,0
174257,0
174258,0
174259,0
174260,0
174261,0
174262,0
174263,0
174264,0
174265,0
174266,0
174267,0
174268,0
174269,0
174270,0
174271,0
174272,0
174273,0
174274,0
174275,0
174276,0
174277,0
174278,0
174279,0
174280,0
174281,0
174282,0
174283,0
174284,0
174285,0
174286,0
174287,0
174288,0
174289,0
174290,0
174291,0
174292,0
174293,0
174294,0
174295,0
174296,0
174297,0
174298,0
174299,0
174300,0
174301,0
174302,0
174303,0
174304,0
174305,0
174306,0
174307,0
174308,0
174309,0
174310,0
174311,0
174312,0
174313,0
174314,0
174315,0
174316,0
174317,0
174318,0
174319,0
174320,0
174321,0
174322,0
174323,0
174324,0
174325,0
174326,0
174327,0
174328,0
174329,0
174330,0
174331,0
174332,0
174333,0
174334,0
174335,0
174336,0
174337,0
174338,0
174339,0
174340,0
174341,0
174342,0
174343,0
174344,0
174345,0
174346,0
174347,0
174348,0
174349,0
174350,0
174351,0
174352,0
174353,0
174354,0
174355,0
174356,0
174357,0
174358,0
174359,0
174360,0
174361,0
174362,0
174363,0
174364,0
174365,0
174366,0
174367,0
174368,0
174369,0
174370,0
174371,0
174372,0
174373,0
174374,0
174375,0
174376,0
174377,0
174378,0
174379,0
174380,0
174381,0
174382,0
174383,0
174384,0
174385,0
174386,0
174387,0
174388,0
174389,0
174390,0
174391,0
174392,0
174393,0
174394,0
174395,0
174396,0
174397,0
174398,0
174399,0
174400,0
174401,0
174402,0
174403,0
174404,0
174405,0
174406,0
174407,0
174408,0
174409,0
174410,0
174411,0
174412,0
174413,0
174414,0
174415,0
174416,0
174417,0
174418,0
174419,0
174420,0
174421,0
174422,0
174423,0
174424,0
174425,0
174426,0
174427,0
174428,0
174429,0
174430,0
174431,0
174432,0
174433,0
174434,0
174435,0
174436,0
174437,0
174438,0
174439,0
174440,0
174441,0
174442,0
174443,0
174444,0
174445,0
174446,0
174447,0
174448,0
174449,0
174450,0
174451,0
174452,0
174453,0
174454,0
174455,0
174456,0
174457,0
174458,0
174459,0
174460,0
174461,0
174462,0
174463,0
174464,0
174465,0
174466,0
174467,0
174468,0
174469,0
174470,0
174471,0
174472,0
174473,0
174474,0
174475,0
174476,0
174477,0
174478,0
174479,0
174480,0
174481,0
174482,0
174483,0
174484,0
174485,0
174486,0
174487,0
174488,0
174489,0
174490,0
174491,0
174492,0
174493,0
174494,0
174495,0
174496,0
174497,0
174498,0
174499,0
174500,0
174501,0
174502,0
174503,0
174504,0
174505,0
174506,0
174507,0
174508,0
174509,0
174510,0
174511,0
174512,0
174513,0
174514,0
174515,0
174516,0
174517,0
174518,0
174519,0
174520,0
174521,0
174522,0
174523,0
174524,0
174525,0
174526,0
174527,0
174528,0
174529,0
174530,0
174531,0
174532,0
174533,0
174534,0
174535,0
174536,0
174537,0
174538,0
174539,0
174540,0
174541,0
174542,0
174543,0
174544,0
174545,0
174546,0
174547,0
174548,0
174549,0
174550,0
174551,0
174552,0
174553,0
174554,0
174555,0
174556,0
174557,0
174558,0
174559,0
174560,0
174561,0
174562,0
174563,0
174564,0
174565,0
174566,0
174567,0
174568,0
174569,0
174570,0
174571,0
174572,0
174573,0
174574,0
174575,0
174576,0
174577,0
174578,0
174579,0
174580,0
174581,0
174582,0
174583,0
174584,0
174585,0
174586,0
174587,0
174588,0
174589,0
174590,0
174591,0
174592,0
174593,0
174594,0
174595,0
174596,0
174597,0
174598,0
174599,0
174600,0
174601,0
174602,0
174603,0
174604,0
174605,0
174606,0
174607,0
174608,0
174609,0
174610,0
174611,0
174612,0
174613,0
174614,0
174615,0
174616,0
174617,0
174618,0
174619,0
174620,0
174621,0
174622,0
174623,0
174624,0
174625,0
174626,0
174627,0
174628,0
174629,0
174630,0
174631,0
174632,0
174633,0
174634,0
174635,0
174636,0
174637,0
174638,0
174639,0
174640,0
174641,0
174642,0
174643,0
174644,0
174645,0
174646,0
174647,0
174648,0
174649,0
174650,0
174651,0
174652,0
174653,0
174654,0
174655,0
174656,0
174657,0
174658,0
174659,0
174660,0
174661,0
174662,0
174663,0
174664,0
174665,0
174666,0
174667,0
174668,0
174669,0
174670,0
174671,0
174672,0
174673,0
174674,0
174675,0
174676,0
174677,0
174678,0
174679,0
174680,0
174681,0
174682,0
174683,0
174684,0
174685,0
174686,0
174687,0
174688,0
174689,0
174690,0
174691,0
174692,0
174693,0
174694,0
174695,0
174696,0
174697,0
174698,0
174699,0
174700,0
174701,0
174702,0
174703,0
174704,0
174705,0
174706,0
174707,0
174708,0
174709,0
174710,0
174711,0
174712,0
174713,0
174714,0
174715,0
174716,0
174717,0
174718,0
174719,0
174720,0
174721,0
174722,0
174723,0
174724,0
174725,0
174726,0
174727,0
174728,0
174729,0
174730,0
174731,0
174732,0
174733,0
174734,0
174735,0
174736,0
174737,0
174738,0
174739,0
174740,0
174741,0
174742,0
174743,0
174744,0
174745,0
174746,0
174747,0
174748,0
174749,0
174750,0
174751,0
174752,0
174753,0
174754,0
174755,0
174756,0
174757,0
174758,0
174759,0
174760,0
174761,0
174762,0
174763,0
174764,0
174765,0
174766,0
174767,0
174768,0
174769,0
174770,0
174771,0
174772,0
174773,0
174774,0
174775,0
174776,0
174777,0
174778,0
174779,0
174780,0
174781,0
174782,0
174783,0
174784,0
174785,0
174786,0
174787,0
174788,0
174789,0
174790,0
174791,0
174792,0
174793,0
174794,0
174795,0
174796,0
174797,0
174798,0
174799,0
174800,0
174801,0
174802,0
174803,0
174804,0
174805,0
174806,0
174807,0
174808,0
174809,0
174810,0
174811,0
174812,0
174813,0
174814,0
174815,0
174816,0
174817,0
174818,0
174819,0
174820,0
174821,0
174822,0
174823,0
174824,0
174825,0
174826,0
174827,0
174828,0
174829,0
174830,0
174831,0
174832,0
174833,0
174834,0
174835,0
174836,0
174837,0
174838,0
174839,0
174840,0
174841,0
174842,0
174843,0
174844,0
174845,0
174846,0
174847,0
174848,0
174849,0
174850,0
174851,0
174852,0
174853,0
174854,0
174855,0
174856,0
174857,0
174858,0
174859,0
174860,0
174861,0
174862,0
174863,0
174864,0
174865,0
174866,0
174867,0
174868,0
174869,0
174870,0
174871,0
174872,0
174873,0
174874,0
174875,0
174876,0
174877,0
174878,0
174879,0
174880,0
174881,0
174882,0
174883,0
174884,0
174885,0
174886,0
174887,0
174888,0
174889,0
174890,0
174891,0
174892,0
174893,0
174894,0
174895,0
174896,0
174897,0
174898,0
174899,0
174900,0
174901,0
174902,0
174903,0
174904,0
174905,0
174906,0
174907,0
174908,0
174909,0
174910,0
174911,0
174912,0
174913,0
174914,0
174915,0
174916,0
174917,0
174918,0
174919,0
174920,0
174921,0
174922,0
174923,0
174924,0
174925,0
174926,0
174927,0
174928,0
174929,0
174930,0
174931,0
174932,0
174933,0
174934,0
174935,0
174936,0
174937,0
174938,0
174939,0
174940,0
174941,0
174942,0
174943,0
174944,0
174945,0
174946,0
174947,0
174948,0
174949,0
174950,0
174951,0
174952,0
174953,0
174954,0
174955,0
174956,0
174957,0
174958,0
174959,0
174960,0
174961,0
174962,0
174963,0
174964,0
174965,0
174966,0
174967,0
174968,0
174969,0
174970,0
174971,0
174972,0
174973,0
174974,0
174975,0
174976,0
174977,0
174978,0
174979,0
174980,0
174981,0
174982,0
174983,0
174984,0
174985,0
174986,0
174987,0
174988,0
174989,0
174990,0
174991,0
174992,0
174993,0
174994,0
174995,0
174996,0
174997,0
174998,0
174999,0
175000,0
175001,0
175002,0
175003,0
175004,0
175005,0
175006,0
175007,0
175008,0
175009,0
175010,0
175011,0
175012,0
175013,0
175014,0
175015,0
175016,0
175017,0
175018,0
175019,0
175020,0
175021,0
175022,0
175023,0
175024,0
175025,0
175026,0
175027,0
175028,0
175029,0
175030,0
175031,0
175032,0
175033,0
175034,0
175035,0
175036,0
175037,0
175038,0
175039,0
175040,0
175041,0
175042,0
175043,0
175044,0
175045,0
175046,0
175047,0
175048,0
175049,0
175050,0
175051,0
175052,0
175053,0
175054,0
175055,0
175056,0
175057,0
175058,0
175059,0
175060,0
175061,0
175062,0
175063,0
175064,0
175065,0
175066,0
175067,0
175068,0
175069,0
175070,0
175071,0
175072,0
175073,0
175074,0
175075,0
175076,0
175077,0
175078,0
175079,0
175080,0
175081,0
175082,0
175083,0
175084,0
175085,0
175086,0
175087,0
175088,0
175089,0
175090,0
175091,0
175092,0
175093,0
175094,0
175095,0
175096,0
175097,0
175098,0
175099,0
175100,0
175101,0
175102,0
175103,0
175104,0
175105,0
175106,0
175107,0
175108,0
175109,0
175110,0
175111,0
175112,0
175113,0
175114,0
175115,0
175116,0
175117,0
175118,0
175119,0
175120,0
175121,0
175122,0
175123,0
175124,0
175125,0
175126,0
175127,0
175128,0
175129,0
175130,0
175131,0
175132,0
175133,0
175134,0
175135,0
175136,0
175137,0
175138,0
175139,0
175140,0
175141,0
175142,0
175143,0
175144,0
175145,0
175146,0
175147,0
175148,0
175149,0
175150,0
175151,0
175152,0
175153,0
175154,0
175155,0
175156,0
175157,0
175158,0
175159,0
175160,0
175161,0
175162,0
175163,0
175164,0
175165,0
175166,0
175167,0
175168,0
175169,0
175170,0
175171,0
175172,0
175173,0
175174,0
175175,0
175176,0
175177,0
175178,0
175179,0
175180,0
175181,0
175182,0
175183,0
175184,0
175185,0
175186,0
175187,0
175188,0
175189,0
175190,0
175191,0
175192,0
175193,0
175194,0
175195,0
175196,0
175197,0
175198,0
175199,0
175200,0
175201,0
175202,0
175203,0
175204,0
175205,0
175206,0
175207,0
175208,0
175209,0
175210,0
175211,0
175212,0
175213,0
175214,0
175215,0
175216,0
175217,0
175218,0
175219,0
175220,0
175221,0
175222,0
175223,0
175224,0
175225,0
175226,0
175227,0
175228,0
175229,0
175230,0
175231,0
175232,0
175233,0
175234,0
175235,0
175236,0
175237,0
175238,0
175239,0
175240,0
175241,0
175242,0
175243,0
175244,0
175245,0
175246,0
175247,0
175248,0
175249,0
175250,0
175251,0
175252,0
175253,0
175254,0
175255,0
175256,0
175257,0
175258,0
175259,0
175260,0
175261,0
175262,0
175263,0
175264,0
175265,0
175266,0
175267,0
175268,0
175269,0
175270,0
175271,0
175272,0
175273,0
175274,0
175275,0
175276,0
175277,0
175278,0
175279,0
175280,0
175281,0
175282,0
175283,0
175284,0
175285,0
175286,0
175287,0
175288,0
175289,0
175290,0
175291,0
175292,0
175293,0
175294,0
175295,0
175296,0
175297,0
175298,0
175299,0
175300,0
175301,0
175302,0
175303,0
175304,0
175305,0
175306,0
175307,0
175308,0
175309,0
175310,0
175311,0
175312,0
175313,0
175314,0
175315,0
175316,0
175317,0
175318,0
175319,0
175320,0
175321,0
175322,0
175323,0
175324,0
175325,0
175326,0
175327,0
175328,0
175329,0
175330,0
175331,0
175332,0
175333,0
175334,0
175335,0
175336,0
175337,0
175338,0
175339,0
175340,0
175341,0
175342,0
175343,0
175344,0
175345,0
175346,0
175347,0
175348,0
175349,0
175350,0
175351,0
175352,0
175353,0
175354,0
175355,0
175356,0
175357,0
175358,0
175359,0
175360,0
175361,0
175362,0
175363,0
175364,0
175365,0
175366,0
175367,0
175368,0
175369,0
175370,0
175371,0
175372,0
175373,0
175374,0
175375,0
175376,0
175377,0
175378,0
175379,0
175380,0
175381,0
175382,0
175383,0
175384,0
175385,0
175386,0
175387,0
175388,0
175389,0
175390,0
175391,0
175392,0
175393,0
175394,0
175395,0
175396,0
175397,0
175398,0
175399,0
175400,0
175401,0
175402,0
175403,0
175404,0
175405,0
175406,0
175407,0
175408,0
175409,0
175410,0
175411,0
175412,0
175413,0
175414,0
175415,0
175416,0
175417,0
175418,0
175419,0
175420,0
175421,0
175422,0
175423,0
175424,0
175425,0
175426,0
175427,0
175428,0
175429,0
175430,0
175431,0
175432,0
175433,0
175434,0
175435,0
175436,0
175437,0
175438,0
175439,0
175440,0
175441,0
175442,0
175443,0
175444,0
175445,0
175446,0
175447,0
175448,0
175449,0
175450,0
175451,0
175452,0
175453,0
175454,0
175455,0
175456,0
175457,0
175458,0
175459,0
175460,0
175461,0
175462,0
175463,0
175464,0
175465,0
175466,0
175467,0
175468,0
175469,0
175470,0
175471,0
175472,0
175473,0
175474,0
175475,0
175476,0
175477,0
175478,0
175479,0
175480,0
175481,0
175482,0
175483,0
175484,0
175485,0
175486,0
175487,0
175488,0
175489,0
175490,0
175491,0
175492,0
175493,0
175494,0
175495,0
175496,0
175497,0
175498,0
175499,0
175500,0
175501,0
175502,0
175503,0
175504,0
175505,0
175506,0
175507,0
175508,0
175509,0
175510,0
175511,0
175512,0
175513,0
175514,0
175515,0
175516,0
175517,0
175518,0
175519,0
175520,0
175521,0
175522,0
175523,0
175524,0
175525,0
175526,0
175527,0
175528,0
175529,0
175530,0
175531,0
175532,0
175533,0
175534,0
175535,0
175536,0
175537,0
175538,0
175539,0
175540,0
175541,0
175542,0
175543,0
175544,0
175545,0
175546,0
175547,0
175548,0
175549,0
175550,0
175551,0
175552,0
175553,0
175554,0
175555,0
175556,0
175557,0
175558,0
175559,0
175560,0
175561,0
175562,0
175563,0
175564,0
175565,0
175566,0
175567,0
175568,0
175569,0
175570,0
175571,0
175572,0
175573,0
175574,0
175575,0
175576,0
175577,0
175578,0
175579,0
175580,0
175581,0
175582,0
175583,0
175584,0
175585,0
175586,0
175587,0
175588,0
175589,0
175590,0
175591,0
175592,0
175593,0
175594,0
175595,0
175596,0
175597,0
175598,0
175599,0
175600,0
175601,0
175602,0
175603,0
175604,0
175605,0
175606,0
175607,0
175608,0
175609,0
175610,0
175611,0
175612,0
175613,0
175614,0
175615,0
175616,0
175617,0
175618,0
175619,0
175620,0
175621,0
175622,0
175623,0
175624,0
175625,0
175626,0
175627,0
175628,0
175629,0
175630,0
175631,0
175632,0
175633,0
175634,0
175635,0
175636,0
175637,0
175638,0
175639,0
175640,0
175641,0
175642,0
175643,0
175644,0
175645,0
175646,0
175647,0
175648,0
175649,0
175650,0
175651,0
175652,0
175653,0
175654,0
175655,0
175656,0
175657,0
175658,0
175659,0
175660,0
175661,0
175662,0
175663,0
175664,0
175665,0
175666,0
175667,0
175668,0
175669,0
175670,0
175671,0
175672,0
175673,0
175674,0
175675,0
175676,0
175677,0
175678,0
175679,0
175680,0
175681,0
175682,0
175683,0
175684,0
175685,0
175686,0
175687,0
175688,0
175689,0
175690,0
175691,0
175692,0
175693,0
175694,0
175695,0
175696,0
175697,0
175698,0
175699,0
175700,0
175701,0
175702,0
175703,0
175704,0
175705,0
175706,0
175707,0
175708,0
175709,0
175710,0
175711,0
175712,0
175713,0
175714,0
175715,0
175716,0
175717,0
175718,0
175719,0
175720,0
175721,0
175722,0
175723,0
175724,0
175725,0
175726,0
175727,0
175728,0
175729,0
175730,0
175731,0
175732,0
175733,0
175734,0
175735,0
175736,0
175737,0
175738,0
175739,0
175740,0
175741,0
175742,0
175743,0
175744,0
175745,0
175746,0
175747,0
175748,0
175749,0
175750,0
175751,0
175752,0
175753,0
175754,0
175755,0
175756,0
175757,0
175758,0
175759,0
175760,0
175761,0
175762,0
175763,0
175764,0
175765,0
175766,0
175767,0
175768,0
175769,0
175770,0
175771,0
175772,0
175773,0
175774,0
175775,0
175776,0
175777,0
175778,0
175779,0
175780,0
175781,0
175782,0
175783,0
175784,0
175785,0
175786,0
175787,0
175788,0
175789,0
175790,0
175791,0
175792,0
175793,0
175794,0
175795,0
175796,0
175797,0
175798,0
175799,0
175800,0
175801,0
175802,0
175803,0
175804,0
175805,0
175806,0
175807,0
175808,0
175809,0
175810,0
175811,0
175812,0
175813,0
175814,0
175815,0
175816,0
175817,0
175818,0
175819,0
175820,0
175821,0
175822,0
175823,0
175824,0
175825,0
175826,0
175827,0
175828,0
175829,0
175830,0
175831,0
175832,0
175833,0
175834,0
175835,0
175836,0
175837,0
175838,0
175839,0
175840,0
175841,0
175842,0
175843,0
175844,0
175845,0
175846,0
175847,0
175848,0
175849,0
175850,0
175851,0
175852,0
175853,0
175854,0
175855,0
175856,0
175857,0
175858,0
175859,0
175860,0
175861,0
175862,0
175863,0
175864,0
175865,0
175866,0
175867,0
175868,0
175869,0
175870,0
175871,0
175872,0
175873,0
175874,0
175875,0
175876,0
175877,0
175878,0
175879,0
175880,0
175881,0
175882,0
175883,0
175884,0
175885,0
175886,0
175887,0
175888,0
175889,0
175890,0
175891,0
175892,0
175893,0
175894,0
175895,0
175896,0
175897,0
175898,0
175899,0
175900,0
175901,0
175902,0
175903,0
175904,0
175905,0
175906,0
175907,0
175908,0
175909,0
175910,0
175911,0
175912,0
175913,0
175914,0
175915,0
175916,0
175917,0
175918,0
175919,0
175920,0
175921,0
175922,0
175923,0
175924,0
175925,0
175926,0
175927,0
175928,0
175929,0
