,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Fwd Packet Length Max, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, Average Packet Size, Avg Bwd Segment Size, min_seg_size_forward
184432,67636,695,63127,865,53,17,44,34,34.0,190,190,190.0,0.0,34,190,78.57142857,76.12020569,5794.285714,0,0,0,0,91.66666667,190.0,20
184433,67249,695,59661,865,53,17,44,35,35.0,378,378,378.0,0.0,35,378,172.2,187.8688372,35294.7,0,0,0,1,215.25,378.0,20
184434,67051,695,57854,865,53,17,44,47,47.0,132,132,132.0,0.0,47,132,71.28571429,41.4757531,1720.238095,0,0,0,0,83.16666667,132.0,20
184435,67444,695,61362,865,53,17,44,40,40.0,221,221,221.0,0.0,40,221,91.71428571,88.3189566,7800.238095,0,0,0,0,107.0,221.0,20
184436,67263,695,59782,865,53,17,44,70,70.0,152,152,152.0,0.0,70,152,102.8,44.91324972,2017.2,0,0,0,1,128.5,152.0,20
184437,67461,695,61493,865,53,17,44,38,38.0,166,166,166.0,0.0,38,166,89.2,70.10848736,4915.2,0,0,0,1,111.5,166.0,20
184438,67846,695,65217,865,53,17,44,39,39.0,137,137,137.0,0.0,39,137,67.0,47.81910357,2286.666667,0,0,0,0,78.16666667,137.0,20
184439,67258,695,59704,865,53,17,44,42,42.0,192,192,192.0,0.0,42,192,84.85714286,73.19250547,5357.142857,0,0,0,0,99.0,192.0,20
184440,67109,695,58450,865,53,17,44,31,31.0,95,95,95.0,0.0,31,95,56.6,35.05424368,1228.8,0,0,0,1,70.75,95.0,32
184441,67038,695,57711,865,53,17,44,70,70.0,198,198,198.0,0.0,70,198,121.2,70.10848736,4915.2,0,0,0,1,151.5,198.0,20
184442,67860,695,65323,865,53,17,44,40,40.0,56,56,56.0,0.0,40,56,46.4,8.76356092,76.8,0,0,0,1,58.0,56.0,20
184443,66569,695,53292,865,53,17,44,33,33.0,250,250,250.0,0.0,33,250,95.0,105.8851579,11211.66667,0,0,0,0,110.8333333,250.0,32
184444,67066,695,58047,865,53,17,44,35,35.0,127,127,127.0,0.0,35,127,61.28571429,44.89140336,2015.238095,0,0,0,0,71.5,127.0,20
184445,67011,695,57410,865,53,17,44,42,42.0,98,98,98.0,0.0,42,98,64.4,30.67246322,940.8,0,0,0,1,80.5,98.0,20
184446,66512,695,52686,865,53,17,44,29,29.0,105,105,105.0,0.0,29,105,59.4,41.62691437,1732.8,0,0,0,1,74.25,105.0,32
184447,67160,695,58901,865,53,17,44,40,40.0,101,101,101.0,0.0,40,101,64.4,33.41107601,1116.3,0,0,0,1,80.5,101.0,20
184448,66417,695,51776,865,53,17,44,60,60.0,188,188,188.0,0.0,60,188,111.2,70.10848736,4915.2,0,0,0,1,139.0,188.0,32
184449,66873,695,56067,865,53,17,44,30,30.0,103,103,103.0,0.0,30,103,59.2,39.9837467,1598.7,0,0,0,1,74.0,103.0,32
184450,66350,695,51197,865,53,17,44,70,70.0,198,198,198.0,0.0,70,198,121.2,70.10848736,4915.2,0,0,0,1,151.5,198.0,20
184451,66695,695,54495,865,53,17,44,38,38.0,119,119,119.0,0.0,38,119,70.4,44.36552716,1968.3,0,0,0,1,88.0,119.0,32
184452,67355,695,60613,865,53,17,44,29,29.0,93,93,93.0,0.0,29,93,54.6,35.05424368,1228.8,0,0,0,1,68.25,93.0,32
184453,66418,695,51777,865,53,17,44,58,58.0,154,154,154.0,0.0,58,154,96.4,52.58136552,2764.8,0,0,0,1,120.5,154.0,20
184454,67440,695,61340,865,53,17,44,30,30.0,46,46,46.0,0.0,30,46,36.4,8.76356092,76.8,0,0,0,1,45.5,46.0,20
184455,66236,695,50092,865,53,17,44,38,38.0,103,103,103.0,0.0,38,103,64.0,35.60196624,1267.5,0,0,0,1,80.0,103.0,20
184456,67408,695,61053,865,53,17,44,36,36.0,52,52,52.0,0.0,36,52,42.4,8.76356092,76.8,0,0,0,1,53.0,52.0,20
184457,66255,695,50303,865,53,17,44,28,28.0,222,222,222.0,0.0,28,222,83.42857143,94.66230708,8960.952381,0,0,0,0,97.33333333,222.0,20
184458,67533,695,62096,865,53,17,44,70,70.0,198,198,198.0,0.0,70,198,121.2,70.10848736,4915.2,0,0,0,1,151.5,198.0,20
184459,66433,695,51911,865,53,17,44,40,40.0,113,113,113.0,0.0,40,113,60.85714286,35.62035266,1268.809524,0,0,0,0,71.0,113.0,20
184460,66787,695,55306,865,53,17,44,44,44.0,44,44,44.0,0.0,44,44,44.0,0.0,0.0,0,0,0,0,51.33333333,44.0,20
184461,67714,695,63744,865,53,17,44,67,67.0,149,149,149.0,0.0,67,149,99.8,44.91324972,2017.2,0,0,0,1,124.75,149.0,32
184462,66933,695,56611,865,53,17,44,44,44.0,60,60,60.0,0.0,44,60,50.4,8.76356092,76.8,0,0,0,1,63.0,60.0,32
184463,67133,695,58670,865,53,17,44,39,39.0,76,76,76.0,0.0,39,76,53.8,20.26573463,410.7,0,0,0,1,67.25,76.0,32
184464,67092,695,58319,865,53,17,44,70,70.0,152,152,152.0,0.0,70,152,102.8,44.91324972,2017.2,0,0,0,1,128.5,152.0,32
184465,66669,695,54202,865,53,17,44,47,47.0,175,175,175.0,0.0,47,175,98.2,70.10848736,4915.2,0,0,0,1,122.75,175.0,20
184466,66697,695,54506,865,53,17,44,36,36.0,52,52,52.0,0.0,36,52,42.4,8.76356092,76.8,0,0,0,1,53.0,52.0,20
184467,67243,695,59586,865,53,17,44,38,38.0,54,54,54.0,0.0,38,54,44.4,8.76356092,76.8,0,0,0,1,55.5,54.0,20
184468,67471,695,61602,865,53,17,44,32,32.0,131,131,131.0,0.0,32,131,60.28571429,48.30705361,2333.571429,0,0,0,0,70.33333333,131.0,20
184469,66912,695,56396,865,53,17,44,35,35.0,96,96,96.0,0.0,35,96,52.42857143,29.76495222,885.952381,0,0,0,0,61.16666667,96.0,20
184470,67289,695,59998,865,53,17,44,39,39.0,71,71,71.0,0.0,39,71,51.8,17.52712184,307.2,0,0,0,1,64.75,71.0,20
184471,66530,695,52875,865,53,17,44,39,39.0,71,71,71.0,0.0,39,71,48.14285714,15.61440117,243.8095238,0,0,0,0,56.16666667,71.0,20
184472,66547,695,52995,865,53,17,44,74,74.0,156,156,156.0,0.0,74,156,97.42857143,40.01190299,1600.952381,0,0,0,0,113.6666667,156.0,20
184473,66258,695,50331,865,53,17,44,37,37.0,83,83,83.0,0.0,37,83,50.14285714,22.44570168,503.8095238,0,0,0,0,58.5,83.0,20
184474,67159,695,58896,865,53,17,44,74,74.0,106,106,106.0,0.0,74,106,86.8,17.52712184,307.2,0,0,0,1,108.5,106.0,20
184475,67083,695,58212,865,53,17,44,33,33.0,49,49,49.0,0.0,33,49,39.4,8.76356092,76.8,0,0,0,1,49.25,49.0,20
184476,67266,695,59797,865,53,17,44,34,34.0,85,85,85.0,0.0,34,85,48.57142857,24.88545186,619.2857143,0,0,0,0,56.66666667,85.0,20
184477,66257,695,50326,865,53,17,44,35,35.0,67,67,67.0,0.0,35,67,47.8,17.52712184,307.2,0,0,0,1,59.75,67.0,32
184478,67407,695,61051,865,53,17,44,45,45.0,73,73,73.0,0.0,45,73,56.2,15.33623161,235.2,0,0,0,1,70.25,73.0,32
184479,66640,695,53929,865,53,17,44,39,39.0,121,121,121.0,0.0,39,121,62.42857143,40.01190299,1600.952381,0,0,0,0,72.83333333,121.0,20
184480,67854,695,65289,865,53,17,44,34,34.0,50,50,50.0,0.0,34,50,40.4,8.76356092,76.8,0,0,0,1,50.5,50.0,20
184481,67685,695,63465,865,53,17,44,33,33.0,49,49,49.0,0.0,33,49,37.57142857,7.807200584,60.95238095,0,0,0,0,43.83333333,49.0,20
184482,67644,695,63168,865,53,17,44,31,31.0,75,75,75.0,0.0,31,75,48.6,24.09979253,580.8,0,0,0,1,60.75,75.0,20
184483,66153,695,49214,865,53,17,44,36,36.0,135,135,135.0,0.0,36,135,64.28571429,48.30705361,2333.571429,0,0,0,0,75.0,135.0,20
184484,66573,695,53313,865,53,17,44,33,33.0,61,61,61.0,0.0,33,61,41.0,13.66260102,186.6666667,0,0,0,0,47.83333333,61.0,20
184485,67853,695,65279,865,53,17,44,31,31.0,95,95,95.0,0.0,31,95,56.6,35.05424368,1228.8,0,0,0,1,70.75,95.0,20
184486,66392,695,51561,865,53,17,44,31,31.0,95,95,95.0,0.0,31,95,56.6,35.05424368,1228.8,0,0,0,1,70.75,95.0,32
184487,66895,695,56243,865,53,17,44,32,32.0,128,128,128.0,0.0,32,128,70.4,52.58136552,2764.8,0,0,0,1,88.0,128.0,20
184488,67053,695,57862,865,53,17,44,32,32.0,128,128,128.0,0.0,32,128,70.4,52.58136552,2764.8,0,0,0,1,88.0,128.0,20
184489,67851,695,65269,865,53,17,44,41,41.0,57,57,57.0,0.0,41,57,47.4,8.76356092,76.8,0,0,0,1,59.25,57.0,20
184490,66328,695,50944,865,53,17,44,32,32.0,128,128,128.0,0.0,32,128,70.4,52.58136552,2764.8,0,0,0,1,88.0,128.0,20
184491,66720,695,54730,865,53,17,44,41,41.0,57,57,57.0,0.0,41,57,47.4,8.76356092,76.8,0,0,0,1,59.25,57.0,20
184492,67223,695,59400,865,53,17,44,41,41.0,57,57,57.0,0.0,41,57,47.4,8.76356092,76.8,0,0,0,1,59.25,57.0,20
184493,66383,695,51497,865,53,17,44,32,32.0,128,128,128.0,0.0,32,128,70.4,52.58136552,2764.8,0,0,0,1,88.0,128.0,20
184494,67503,695,61807,865,53,17,44,32,32.0,128,128,128.0,0.0,32,128,70.4,52.58136552,2764.8,0,0,0,1,88.0,128.0,20
184495,66658,695,54087,865,53,17,44,32,32.0,128,128,128.0,0.0,32,128,70.4,52.58136552,2764.8,0,0,0,1,88.0,128.0,20
184496,66887,695,56204,865,53,17,44,41,41.0,57,57,57.0,0.0,41,57,47.4,8.76356092,76.8,0,0,0,1,59.25,57.0,32
184497,66471,695,52330,865,53,17,44,32,32.0,102,102,102.0,0.0,32,102,60.0,38.34057903,1470.0,0,0,0,1,75.0,102.0,32
184498,66175,695,49435,865,53,17,44,41,41.0,57,57,57.0,0.0,41,57,47.4,8.76356092,76.8,0,0,0,1,59.25,57.0,20
184499,67594,695,62721,865,53,17,44,32,32.0,128,128,128.0,0.0,32,128,70.4,52.58136552,2764.8,0,0,0,1,88.0,128.0,20
184500,67350,695,60567,865,53,17,44,32,32.0,128,128,128.0,0.0,32,128,70.4,52.58136552,2764.8,0,0,0,1,88.0,128.0,20
184501,66162,695,49329,865,53,17,44,41,41.0,57,57,57.0,0.0,41,57,47.4,8.76356092,76.8,0,0,0,1,59.25,57.0,20
184502,67620,695,62985,865,53,17,44,32,32.0,128,128,128.0,0.0,32,128,70.4,52.58136552,2764.8,0,0,0,1,88.0,128.0,20
184503,66816,695,55627,865,53,17,44,32,32.0,128,128,128.0,0.0,32,128,53.33333333,42.33202098,1792.0,0,0,0,0,60.0,128.0,20
184504,66616,695,53776,865,53,17,44,41,41.0,57,57,57.0,0.0,41,57,47.4,8.76356092,76.8,0,0,0,1,59.25,57.0,32
184505,53705,695,58380,1011,443,6,44,198,58.8,1460,0,549.0,659.8093159,0,1460,246.1666667,467.5343649,218588.3824,1,0,0,0,260.6470588,549.0,20
184506,53706,695,58381,1011,443,6,44,347,63.25,1460,0,287.4705882,481.3791538,0,1460,173.5,360.8503635,130212.9848,1,0,0,1,178.7575758,287.4705882,20
184507,53751,695,58421,1079,8080,6,44,0,0.0,6,6,6.0,0.0,0,6,2.571428571,3.207134903,10.28571429,1,0,0,1,3.0,6.0,28
184508,53848,695,58391,1247,80,6,44,1119,75.1875,445,0,32.21428571,118.8186586,0,1119,53.35483871,213.110073,45415.90323,1,0,0,0,55.13333333,32.21428571,20
184509,53940,695,58382,1332,80,6,44,1296,134.4,1824,0,183.6,576.3832059,0,1824,151.4285714,475.6789433,226270.4571,1,0,0,1,159.0,183.6,20
184510,54038,695,58288,1401,80,6,44,6,6.0,0,0,0.0,0.0,6,6,6.0,0.0,0.0,0,1,0,0,9.0,0.0,20
184511,54039,695,58289,1401,80,6,44,6,6.0,0,0,0.0,0.0,6,6,6.0,0.0,0.0,0,1,0,0,9.0,0.0,20
184512,54044,695,58361,1401,80,6,44,6,6.0,0,0,0.0,0.0,6,6,6.0,0.0,0.0,0,1,0,0,9.0,0.0,20
184513,54041,695,58326,1401,80,6,44,6,6.0,0,0,0.0,0.0,6,6,6.0,0.0,0.0,0,1,0,0,9.0,0.0,20
184514,54037,695,58235,1401,80,6,44,6,6.0,0,0,0.0,0.0,6,6,6.0,0.0,0.0,0,1,0,0,9.0,0.0,20
184515,54132,695,58398,1624,80,6,44,307,34.9,359,0,73.0,150.7551363,0,359,51.38095238,121.8390234,14844.74762,1,0,0,1,53.95,73.0,20
184516,54131,695,58397,1624,443,6,44,341,45.875,1460,2,380.4666667,587.3545859,0,1460,201.28125,435.3448936,189525.1764,1,0,0,0,207.7741935,380.4666667,20
184517,54143,695,58409,1637,80,6,44,420,142.0,2266,2,570.0,1130.668239,0,2266,338.25,792.4612203,627994.7857,1,0,0,1,386.5714286,570.0,20
184518,54142,695,58407,1637,80,6,44,421,142.3333333,2267,2,570.25,1131.168238,0,2267,338.5,792.8235257,628569.1429,1,0,0,1,386.8571429,570.25,20
184519,54142,695,58407,1637,80,6,44,6,6.0,0,0,0.0,0.0,6,6,6.0,0.0,0.0,0,1,0,0,9.0,0.0,20
184520,54143,695,58409,1637,80,6,44,6,6.0,0,0,0.0,0.0,6,6,6.0,0.0,0.0,0,1,0,0,9.0,0.0,20
184521,54144,695,58414,1637,80,6,44,421,142.3333333,2267,0,569.75,1131.503535,0,2267,338.25,792.9450981,628761.9286,1,0,0,1,386.5714286,569.75,20
184522,54144,695,58414,1637,80,6,44,6,6.0,0,0,0.0,0.0,6,6,6.0,0.0,0.0,0,1,0,0,9.0,0.0,20
